기초시군구(관할관청),업체명,연락처,폐기물구분,폐기물명,연간배출량(톤)
경상북도 포항시 남구,현대종합특수강(주)포항1공장,054-289-3510,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),252.94
경상북도 포항시 남구,형산환경소재,054-286-5151,,"그 밖의 폐광물유[아스팔트유ㆍ그리스(grease)ㆍ방청유 및 수용성절삭유, 20퍼센트 이상의 이물질이 함유된 폐유, 고체상태의 폐유 등을 말한다]",64.58
경상북도 포항시 남구,형산환경소재,054-286-5151,,폐오일필터,12.1
경상북도 포항시 남구,형산환경소재,054-286-5151,,폐윤활유(「자원의 절약과 재활용촉진에 관한 법률 시행령」 제18조에 따른 재활용의무 대상 제품ㆍ포장재인 기어유 및 내연기관용 윤활유를 말한다),662.21
경상북도 포항시 남구,홍덕산업(주)포항SC공장,054-271-9415,사업장배출시설계폐기물,(구)폐받침목,52
경상북도 포항시 남구,홍덕산업(주)포항SC공장,054-271-9415,사업장배출시설계폐기물,그 밖의 공정오니(무기성),167.12
경상북도 포항시 남구,홍덕산업(주)포항SC공장,054-271-9415,사업장배출시설계폐기물,그 밖의 분진,68.28
경상북도 포항시 남구,홍덕산업(주)포항SC공장,054-271-9415,사업장배출시설계폐기물,폐수처리오니,3840.72
경상북도 포항시 남구,홍덕산업(주)포항SC공장,054-271-9415,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),82.07
경상북도 포항시 남구,홍덕산업(주)포항SC공장,054-271-9415,사업장배출시설계폐기물,폐활성탄,0.82
경상북도 포항시 북구,(주)오운알투텍,054-262-9880,,폐기계유ㆍ폐작동유(공업용 기계유ㆍ냉동기유ㆍ터어빈유ㆍ베어링윤활유ㆍ압축기유ㆍ유압작동유ㆍ열매체유 및 프로세스유 등을 말한다),2.85
경상북도 포항시 북구,(주)코리아와이드포항,054-252-8992,,"그 밖의 폐광물유[아스팔트유ㆍ그리스(grease)ㆍ방청유 및 수용성절삭유, 20퍼센트 이상의 이물질이 함유된 폐유, 고체상태의 폐유 등을 말한다]",19.43
경상북도 포항시 북구,(주)코리아와이드포항,054-252-8992,,폐유성페인트,0.09
경상북도 포항시 북구,(주)코리아와이드포항,054-252-8992,,폐윤활유(「자원의 절약과 재활용촉진에 관한 법률 시행령」 제18조에 따른 재활용의무 대상 제품ㆍ포장재인 기어유 및 내연기관용 윤활유를 말한다),16.09
경상북도 포항시 북구,경상북도 포항의료원,054-247-0551,사업장생활계폐기물,그 밖의 폐섬유,43.38
경상북도 포항시 북구,대혁산업(주),054-262-3212,사업장배출시설계폐기물,그 밖의 분진,18.93
경상북도 포항시 북구,대혁산업(주),054-262-3212,사업장생활계폐기물,그 밖의 광재류,17.33
경상북도 포항시 북구,대혁산업(주),054-262-3212,사업장생활계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),13.35
경상북도 포항시 북구,수성개발(건설),054-282-4777,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),198.99
경상북도 포항시 북구,의료법인 자광의료재단,054-243-9088,,격리의료(신종코로나),0.092072
경상북도 포항시 북구,의료법인 자광의료재단,054-243-9088,,격리의료폐기물,1.594928
경상북도 포항시 북구,의료법인 자광의료재단,054-243-9088,,손상성폐기물,0.088
경상북도 포항시 북구,의료법인 자광의료재단,054-243-9088,,일반의료폐기물,1.535
경상북도 포항시 북구,죽도수산시장상인회,054-248-1791,사업장생활계폐기물,그 밖의 폐기물,320.2
경상북도 포항시 북구,죽도수산시장상인회,054-248-1791,사업장생활계폐기물,수산물가공잔재물,1015.3
경상북도 포항시 북구,한국전력공사 북포항지점,054-260-4235,사업장배출시설계폐기물,"폐전주(폐애자, 폐근가 및 폐합성수지제 커버류 등을 포함한다)",834.638
경상북도 포항시 북구,한국퓨얼셀주식회사,054-250-1300,사업장생활계폐기물,그 밖의 폐촉매,1.75
경상북도 포항시 북구,한국퓨얼셀주식회사,054-250-1300,사업장생활계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),12.65
경상북도 포항시 북구,한국퓨얼셀주식회사,054-250-1300,사업장생활계폐기물,폐흡착제,5.81
광양만권경제자유구역청,(주)KHPT(순천),061-722-4721,사업장생활계폐기물,그 밖의 광재류,63.28
광양만권경제자유구역청,(주)KHPT(순천),061-722-4721,사업장생활계폐기물,그 밖의 폐목재류,20.55
광양만권경제자유구역청,(주)KHPT(순천),061-722-4721,사업장생활계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),34.44
광양만권경제자유구역청,(주)부영주택 순천부영CC,061-816-5515,,"그 밖의 폐광물유[아스팔트유ㆍ그리스(grease)ㆍ방청유 및 수용성절삭유, 20퍼센트 이상의 이물질이 함유된 폐유, 고체상태의 폐유 등을 말한다]",0.11
광양만권경제자유구역청,(주)부영주택 순천부영CC,061-816-5515,,폐황산이 포함된 2차폐축전지,4.204
광양만권경제자유구역청,(주)엘티아이,061-727-9970,사업장생활계폐기물,"(구)폐가구류, 폐도장목, 폐목재포장재, 폐전선드럼(원목상태의 깨끗한 목재를 말한다)",5.81
광양만권경제자유구역청,(주)엘티아이,061-727-9970,사업장생활계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),3.54
광양만권경제자유구역청,(주)엘티아이,061-727-9970,,"그 밖의 폐광물유[아스팔트유ㆍ그리스(grease)ㆍ방청유 및 수용성절삭유, 20퍼센트 이상의 이물질이 함유된 폐유, 고체상태의 폐유 등을 말한다]",1.84
광양만권경제자유구역청,(주)엠티에스(순천),061-763-7900,사업장생활계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),11.55
광양만권경제자유구역청,(주)한진,061-792-5401,사업장생활계폐기물,그 밖의 폐목재류,48.92
광양만권경제자유구역청,(주)한진,061-792-5401,사업장생활계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),46.24
광양만권경제자유구역청,상상인선박기계-일반,061-815-5234,사업장배출시설계폐기물,"(구)폐가구류, 폐도장목, 폐목재포장재, 폐전선드럼(원목상태의 깨끗한 목재를 말한다)",82.34
광양만권경제자유구역청,상상인선박기계-일반,061-815-5234,사업장배출시설계폐기물,그 밖의 폐목재류,74.16
광양만권경제자유구역청,상상인선박기계-일반,061-815-5234,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),593.43
광양만권경제자유구역청,스틸싸이클에스씨 주식회사,061-740-2718,사업장배출시설계폐기물,그 밖의 광재류,89247.88
광양만권경제자유구역청,스틸싸이클에스씨 주식회사,061-740-2718,사업장생활계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),34.34
광양만권경제자유구역청,정도이엔지(주)(배출),061-723-5505,사업장배출시설계폐기물,폐합성고무류,12.32
광양만권경제자유구역청,환경시설관리(주)-율촌처리시설,061-685-5821,사업장배출시설계폐기물,그 밖의 폐기물,1.67
광양만권경제자유구역청,환경시설관리(주)-율촌처리시설,061-685-5821,사업장배출시설계폐기물,그 밖의 폐수처리오니,249.39
광주경제자유구역청,(주)웅지하이텍 광주지점 (빛중앙6로 17번지  사업장내 폐기물처리),063-536-6595,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),99.21
광주광역시 광산구,(광산국제)정상어학원,062-369-0505,사업장생활계폐기물,그 밖의 폐기물,2.08
광주광역시 광산구,(광산국제)정상어학원,062-369-0505,사업장생활계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),29.72
광주광역시 광산구,(주)고속에너지,062-944-0521,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),6247.96
광주광역시 광산구,(주)나산산업,062-956-0301,사업장배출시설계폐기물,음식물류폐기물,8.25
광주광역시 광산구,(주)나산산업,062-956-0301,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),17.37
광주광역시 광산구,(주)대성포장산업,062-374-0011,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),434.26
광주광역시 광산구,(주)세일금형(일반),062-959-5311,,폐기계유ㆍ폐작동유(공업용 기계유ㆍ냉동기유ㆍ터어빈유ㆍ베어링윤활유ㆍ압축기유ㆍ유압작동유ㆍ열매체유 및 프로세스유 등을 말한다),1.2
광주광역시 광산구,(주)승보엔지니어링-일반,062-943-4597,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),18
광주광역시 광산구,(주)신성화학,062-951-6944,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),7.53
광주광역시 광산구,(주)신성화학,062-951-6944,사업장생활계폐기물,그 밖의 폐기물,4.7
광주광역시 광산구,(주)신성화학,062-951-6944,사업장생활계폐기물,음식물류폐기물,13.395
광주광역시 광산구,(주)신성화학,062-951-6944,사업장생활계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),26.62
광주광역시 광산구,(주)신흥정기,062-720-2324,사업장배출시설계폐기물,폐수처리오니,6.95
광주광역시 광산구,(주)신흥정기,062-720-2324,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),42
광주광역시 광산구,(주)신흥정기,062-720-2324,사업장생활계폐기물,음식물류폐기물,13.624
광주광역시 광산구,(주)아윈엑스,062-955-2284,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),5.97
광주광역시 광산구,(주)아윈엑스,062-955-2284,사업장배출시설계폐기물,폐활성탄,6.4
광주광역시 광산구,(주)엘지생활건강 광주영업,062-954-0860,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),137.106
광주광역시 광산구,(주)이씨네식품,062-944-0710,사업장생활계폐기물,음식물류폐기물,110.432
광주광역시 광산구,(주)케이환경,062-946-6400,사업장배출시설계폐기물,(구)건축현장 폐목재(원목상태의 깨끗한 목재를 말한다),620
광주광역시 광산구,(주)케이환경,062-946-6400,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),1955
광주광역시 광산구,(주)파버나인광주지사,062-946-6910,사업장배출시설계폐기물,그 밖의 분진,3.53
광주광역시 광산구,(주)파버나인광주지사,062-946-6910,사업장배출시설계폐기물,그 밖의 폐목재류,21.08
광주광역시 광산구,(주)파버나인광주지사,062-946-6910,사업장배출시설계폐기물,폐수처리오니,661.146
광주광역시 광산구,(주)파버나인광주지사,062-946-6910,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),36.64
광주광역시 광산구,(주)한국판넬,062-953-8121,사업장배출시설계폐기물,폐유리섬유,26.79
광주광역시 광산구,(주)한국판넬,062-953-8121,사업장생활계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),29.82
광주광역시 광산구,광동하이텍(주)-일반,062-955-9474,사업장배출시설계폐기물,그 밖의 분진,1.8
광주광역시 광산구,광동하이텍(주)-일반,062-955-9474,사업장배출시설계폐기물,폐수처리오니,1230.75
광주광역시 광산구,광동하이텍(주)-일반,062-955-9474,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),29.23
광주광역시 광산구,광동하이텍(주)-일반,062-955-9474,사업장생활계폐기물,그 밖의 폐기물,1.63
광주광역시 광산구,광주광역시제일자동차전문정비협동조합,062-433-9994,,"그 밖의 폐광물유[아스팔트유ㆍ그리스(grease)ㆍ방청유 및 수용성절삭유, 20퍼센트 이상의 이물질이 함유된 폐유, 고체상태의 폐유 등을 말한다]",72.29
광주광역시 광산구,광주광역시제일자동차전문정비협동조합,062-433-9994,,폐윤활유(「자원의 절약과 재활용촉진에 관한 법률 시행령」 제18조에 따른 재활용의무 대상 제품ㆍ포장재인 기어유 및 내연기관용 윤활유를 말한다),361.85
광주광역시 광산구,광주시립정신병원,062-949-5244,사업장배출시설계폐기물,그 밖의 폐기물,1.04
광주광역시 광산구,광주시립정신병원,062-949-5244,사업장배출시설계폐기물,음식물류폐기물,107.672
